"订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码"
"2974353908407452","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2973279695073850","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","3","","","","","卖家已发货，等待买家确认",""
"2971561085153268","【新年价】Budweiser/百威新装2017新年金鸡瓶礼盒装355ml*6瓶+1录音瓶 新春","199.00","1","","","","","买家已付款，等待卖家发货",""
"2974845209587601","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2974852803970908","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2973788516309972","【新年价】Budweiser/百威新装2017新年金鸡瓶礼盒装355ml*6瓶+1录音瓶 新春","199.00","1","","","","","买家已付款，等待卖家发货",""
"2471343594198936","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","3","","","","","卖家已发货，等待买家确认",""
"2472348978946627","【新年价】Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","交易关闭",""
"2975332613438203","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2472353773497539","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","1","","","","注意防冻","卖家已发货，等待买家确认",""
"2975333812697116","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","3","","","","","卖家已发货，等待买家确认",""
"2973280292106598","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易关闭",""
"2973781118349860","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","5","","","","","卖家已发货，等待买家确认",""
"2973781118349860","【新年价】Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","卖家已发货，等待买家确认",""
"2973781118349860","【新年价】Budweiser/百威啤酒小麦醇正9.7度经典小瓶330ml *12瓶装婚礼","158.00","2","","","","","买家已付款，等待卖家发货",""
"2975445831062215","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","2","","","","","卖家已发货，等待买家确认",""
"2975446030361510","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2975442433041906","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2471335997186448","【新年价】Budweiser/百威啤酒8度小麦纯生330ml*12听罐装朋友聚会","89.00","1","","","","","卖家已发货，等待买家确认",""
"2471335997186448","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2976748226255124","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2976748226255124","【新年价】Budweiser/百威啤酒小麦醇正9.7度经典小瓶330ml *12瓶装婚礼","158.00","1","","","","","卖家已发货，等待买家确认",""
"2471501769214832","【新年价】Budweiser百威啤酒经典醇正355ml*12瓶 铝罐装婚宴礼节喜酒","198.00","1","","","","","交易成功",""
"2471501769214832","【新年价】Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","交易成功",""
"2974347305256974","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2974345702780051","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易成功",""
"2971533889730290","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2974346101239381","【新年价】Budweiser/百威经典 年货节 升级谢谢你新春罐装 啤酒500ml*18听","139.00","8","","","","","卖家已发货，等待买家确认",""
"2976750221097603","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2472345774049131","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2974839207061306","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易成功",""
"2973770514341559","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2973265690573566","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2973265690573566","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2471336990604744","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","3","","","","","卖家已发货，等待买家确认",""
"2471495966771345","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2976740225802009","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2973251095329167","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2974333304728560","【新年价】Budweiser/百威经典 年货节 升级谢谢你新春罐装 啤酒500ml*18听","139.00","2","","","","","卖家已发货，等待买家确认",""
"2971537484065260","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2976738225991510","【新年价】Budweiser/百威新装2017新年金鸡瓶礼盒装355ml*6瓶+1录音瓶 新春","199.00","1","","","","","买家已付款，等待卖家发货",""
"2973771912055594","【新年价】Budweiser/百威啤酒8度小麦纯生330ml*12听罐装朋友聚会","89.00","1","","","","","卖家已发货，等待买家确认",""
"2973771912055594","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2973771912055594","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2975317415881513","【新年价】Budweiser/百威美式拉格啤酒600ml*12瓶装 商务宴请婚宴礼","320.00","1","","","","","卖家已发货，等待买家确认",""
"2975317415881513","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2973237496045867","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2973235098004879","【新年价】Budweiser/百威经典 年货节 升级谢谢你新春罐装 啤酒500ml*18听","139.00","1","","","","","交易关闭",""
"2973235098004879","【新年价】Budweiser/百威美式拉格啤酒600ml*12瓶装 商务宴请婚宴礼","320.00","1","","","","","卖家已发货，等待买家确认",""
"2471496361676629","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2973250290435260","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2974834005067723","Budweiser/百威经典醇正啤酒330ml*48听 罐装黄啤小麦熟啤","516.00","1","","","","","卖家已发货，等待买家确认",""
"2974308309234798","【新年价】Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","2","","","","","交易关闭",""
"2973747515216073","【新年价】Budweiser/百威经典 年货节 升级谢谢你新春罐装 啤酒500ml*18听","139.00","8","","","","","卖家已发货，等待买家确认",""
"2975308619506506","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易成功",""
"2971515883510981","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2472623980299829","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易关闭",""
"2971511886312092","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2971500488997285","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","交易成功",""
"2973239690070663","【新年价】Budweiser百威啤酒经典醇正355ml*12瓶 铝罐装婚宴礼节喜酒","198.00","2","","","","","卖家已发货，等待买家确认",""
"2975308416135412","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2973753710893360","【新年价】Budweiser/百威啤酒8度小麦纯生330ml*12听罐装朋友聚会","89.00","1","","","","","卖家已发货，等待买家确认",""
"2974833001995202","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2471314396555925","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易成功",""
"2974313102693583","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","交易关闭",""
"2974316501438450","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2974316501438450","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","1","","","","","卖家已发货，等待买家确认",""
"2471483966998133","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2973728519306650","【新年价】Budweiser/百威啤酒8度小麦纯生330ml*12听罐装朋友聚会","89.00","1","","","","","卖家已发货，等待买家确认",""
"2973728519306650","【新年价】Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","","卖家已发货，等待买家确认",""
"2472328375878543","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2974311301897696","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2975413635623008","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","4","","","","","交易关闭",""
"2471484561997341","【新年价】Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","卖家已发货，等待买家确认",""
"2973742310271251","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2472331970285931","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2472322977929349","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2976720824505005","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2973218891863768","【新年价】Budweiser/百威新装2017新年金鸡瓶礼盒装355ml*6瓶+1录音瓶 新春","199.00","1","","","","","买家已付款，等待卖家发货",""
"2973724715194990","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2971480488145260","【新年价】Budweiser/百威新装2017新年金鸡瓶礼盒装355ml*6瓶+1录音瓶 新春","199.00","1","","","","","买家已付款，等待卖家发货",""
"2471473767555946","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2971479288066480","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2973207696098558","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2974282107513952","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2973718516790974","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2975298419961412","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2973723713223156","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2971486885019598","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2471469367799527","【新年价】Budweiser/百威新装2017新年金鸡瓶礼盒装355ml*6瓶+1录音瓶 新春","199.00","1","","","","","买家已付款，等待卖家发货",""
"2971466689923093","【新年价】Budweiser/百威经典 年货节 升级谢谢你新春罐装 啤酒500ml*18听","139.00","8","","","","","卖家已发货，等待买家确认",""
"2974816204453205","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2472319175473239","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2472597589689030","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易关闭",""
"2472601587065946","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2472604783389545","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2971469488410886","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2471473961173829","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2971475085917284","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2976710226594912","Budweiser/百威经典醇正啤酒330ml*48听 罐装黄啤小麦熟啤","516.00","1","","","","","卖家已发货，等待买家确认",""
"2974286700438582","【新年价】Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","","卖家已发货，等待买家确认",""
"2975295613367321","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","7","","","","","卖家已发货，等待买家确认",""
"2975295613367321","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","4","","","","","卖家已发货，等待买家确认",""
"2974812203976319","【新年价】Budweiser/百威新装2017新年金鸡瓶礼盒装355ml*6瓶+1录音瓶 新春","199.00","1","","","","","买家已付款，等待卖家发货",""
"2971478080960895","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2974270106378864","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2472318170073935","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2974263708282591","【新年价】Budweiser/百威经典 年货节 升级谢谢你新春罐装 啤酒500ml*18听","139.00","3","","","","","交易成功",""
"2975404831066824","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2974269307232168","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2973696315754352","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","送点东西吧(*^ω^*)","卖家已发货，等待买家确认",""
"2973185498284197","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2974255108905697","【新年价】Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","2","","","","注意包装安全，要送人的","卖家已发货，等待买家确认",""
"2973185695991587","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","交易关闭",""
"2971469482783663","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2472597781791940","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","交易关闭",""
"2974802208933012","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易成功",""
"2472312770907738","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2973187891863268","【新年价】Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","","交易关闭",""
"2974269900215280","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2975397632099703","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易成功",""
"2971460882245083","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2973696110192879","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2973675119097673","【新年价】Budweiser/百威啤酒8度小麦纯生330ml*12听罐装朋友聚会","89.00","4","","","","","卖家已发货，等待买家确认",""
"2973683115553272","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2472590585346139","【新年价】Budweiser/百威经典 年货节 升级谢谢你新春罐装 啤酒500ml*18听","139.00","1","","","","","卖家已发货，等待买家确认",""
"2976695029138322","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","5","","","","","卖家已发货，等待买家确认",""
"2471288196156032","【新年价】Budweiser/百威新装2017新年金鸡瓶礼盒装355ml*6瓶+1录音瓶 新春","199.00","1","","","","","买家已付款，等待卖家发货",""
"2975395032464506","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2973162299816674","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2976697029063012","【新年价】Budweiser/百威新装2017新年金鸡瓶礼盒装355ml*6瓶+1录音瓶 新春","199.00","1","","","","","买家已付款，等待卖家发货",""
"2975389235929113","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2975385037419811","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2973173495193177","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2975276019816415","【新年价】Budweiser/百威啤酒8度小麦纯生330ml*12听罐装朋友聚会","89.00","1","","","","","卖家已发货，等待买家确认",""
"2975276019816415","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","2","","","","","卖家已发货，等待买家确认",""
"2976699423901212","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易关闭",""
"2471281799899341","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2971459480305352","【新年价】Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","卖家已发货，等待买家确认",""
"2974246705991361","Budweiser/百威经典醇正啤酒330ml*48听 罐装黄啤小麦熟啤","516.00","1","","","","","卖家已发货，等待买家确认",""
"2472590582444440","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2472590582444440","【新年价】Budweiser/百威经典 年货节 升级谢谢你新春罐装 啤酒500ml*18听","139.00","1","","","","","卖家已发货，等待买家确认",""
"2971437888545077","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2471446166769840","【新年价】Budweiser/百威经典 年货节 升级谢谢你新春罐装 啤酒500ml*18听","139.00","8","","","","","卖家已发货，等待买家确认",""
"2974246103894789","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","3","","","","","交易成功",""
"2976691826442009","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易关闭",""
"2973676914037389","【新年价】Budweiser/百威啤酒8度小麦纯生330ml*12听罐装朋友聚会","89.00","1","","","","","卖家已发货，等待买家确认",""
"2973676914037389","【新年价】Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","卖家已发货，等待买家确认",""
"2472302374394237","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2471279798961038","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","3","","","","","卖家已发货，等待买家确认",""
"2973662317208283","【新年价】Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","卖家已发货，等待买家确认",""
"2472578189186941","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","3","","","","送人的，请加固包装，商品完好","交易成功",""
"2976693823399310","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易关闭",""
"2472583983175333","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2971431288138068","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2971431288138068","Budweiser/百威经典醇正啤酒330ml*48听 罐装黄啤小麦熟啤","516.00","1","","","","","卖家已发货，等待买家确认",""
"2976696620731014","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","卖家已发货，等待买家确认",""
"2974225908982089","【新年价】Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","卖家已发货，等待买家确认",""
"2974233705170462","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易成功",""
"2975277013614517","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2975277013614517","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2973161892764952","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2471281592959845","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2471281592959845","【新年价】Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","卖家已发货，等待买家确认",""
"2975273216237206","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","4","","","","","卖家已发货，等待买家确认",""
"2472289778114629","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易成功",""
"2974215709057362","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易成功",""
"2973664111731587","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2472297771646825","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","交易关闭",""
"2973651717525068","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","2","","","","","卖家已发货，等待买家确认",""
"2974214908506671","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2974231101468172","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2973662310996090","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2974223503986581","【新年价】Budweiser/百威新装2017新年金鸡瓶礼盒装355ml*6瓶+1录音瓶 新春","199.00","1","","","","","交易成功",""
"2975375433242900","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2471441561414127","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2973655912232472","【新年价】Budweiser/百威美式拉格啤酒600ml*12瓶装 商务宴请婚宴礼","320.00","2","","","","","交易关闭",""
"2973655912232472","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","4","","","","","交易关闭",""
"2472293371634742","【新年价】Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","","卖家已发货，等待买家确认",""
"2472293371634742","【新年价】Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","卖家已发货，等待买家确认",""
"2471275992673028","【新年价】Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","卖家已发货，等待买家确认",""
"2471275992673028","【新年价】Budweiser/百威经典 年货节 升级谢谢你新春罐装 啤酒500ml*18听","139.00","1","","","","","卖家已发货，等待买家确认",""
"2974222902609692","【新年价】Budweiser/百威经典 年货节 升级谢谢你新春罐装 啤酒500ml*18听","139.00","8","","","","","卖家已发货，等待买家确认",""
"2971409087414667","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","交易成功",""
"2973641116789092","【新年价】Budweiser/百威新装2017新年金鸡瓶礼盒装355ml*6瓶+1录音瓶 新春","199.00","1","","","","","交易成功",""
"2974213904537385","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2971413286051072","年货节1元抢购 百威纯生330ml*3听","1.00","1","","","","","卖家已发货，等待买家确认",""
"2975370235820001","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","1","","","","","卖家已发货，等待买家确认",""
"2472570786131345","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","8","","","","","卖家已发货，等待买家确认",""
"2974202708441884","【新年价】Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","","卖家已发货，等待买家确认",""
"2974786803942815","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2974786803942815","Budweiser/百威新装2017新年金鸡瓶355ml*6瓶","199.00","1","","","","","卖家已发货，等待买家确认",""
"2971399289791277","【新年价】Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
